x,y,indicator
-78.999542,43.112869,1
-75.557793,42.850391,1
-75.403,42.303234,1
-76.171127,42.592079,1
-73.714157,41.457535,1
-73.64447,40.85894,1
,,1
-74.132866,41.815796,1
-77.931992,42.992237,1
-75.68512,44.033424,1
-73.611397,40.729153,1
,,1
-73.939568,40.723225,1
-76.676064,42.858803,1
-73.706535,40.642941,1
-73.986755,40.682076,1
-73.93055,40.716053,1
-78.688858,43.181595,1
-74.403664,41.723961,1
-73.618423,40.742702,1
-73.789597,41.525936,1
-81.617485,41.092419,1
-84.650505,39.312325,1
-84.282051,39.626869,1
-84.043068,39.796906,1
-81.406967,40.976109,1
-84.106438,39.832253,1
-81.092278,40.746284,1
-81.493332,40.532009,1
-80.869331,39.662121,1
,,1
-84.214012,40.062527,1
-82.659676,38.504402,1
-81.439171,40.361012,1
-80.781776,41.744617,1
-84.403961,39.333778,1
,,1
-84.552887,39.409363,1
-84.442245,39.235565,1
-84.205505,39.712513,1
-82.954903,39.615837,1
,,1
-81.85553,40.324116,1
-82.753517,38.564133,1
-80.8452,41.661858,1
-81.098618,41.024792,1
-80.879211,40.906944,1
-81.469254,40.527817,1
-80.654465,41.905525,1
,,1
-84.148552,39.788609,1
-81.720749,41.49144,1
-80.796219,41.867878,1
-81.997383,39.965473,1
-81.398003,39.429066,1
-80.7799,41.582508,1
,,1
-82.107796,41.352825,1
-84.084435,39.726437,1
-84.241348,39.351151,1
-84.208961,40.04208,1
-84.030235,39.924557,1
-83.188347,40.643967,1
-84.182175,39.784077,1
-83.948204,39.917538,1
,,1
-84.293961,39.176479,1
,,1
,,1
-97.405098,35.407253,1
,,1
-95.989525,36.742558,1
-97.480713,35.469547,1
-95.30677,35.775066,1
-96.77655,35.985695,1
-98.198486,34.922115,1
-97.413918,35.493183,1
,,1
-96.076302,36.124485,1
,,1
-97.469025,35.480068,1
-96.106857,36.133617,1
-95.841988,36.361412,1
-97.337624,35.435375,1
-96.000092,35.439774,1
-123.07454,43.672112,1
,,1
-120.347,42.194389,1
-122.74036,45.580585,1
-123.42738,45.100494,1
-123.35912,44.495716,1
-121.16718,45.598701,1
-122.66209,45.582851,1
-122.40037,45.558884,1
-123.06248,44.654903,1
-121.21095,45.621925,1
-117.25194,45.363468,1
-122.74863,45.565186,1
-122.56439,45.41378,1
-121.74161,42.260674,1
,,1
,,1
-76.925064,36.678848,1
-77.054108,40.200031,1
-75.417465,41.187321,1
-75.08226,40.196712,1
-77.668144,39.945866,1
-77.807831,40.825752,1
-75.226662,40.150948,1
-80.498711,41.260529,1
-75.827034,39.951874,1
,,1
-78.809265,41.134392,1
-80.510582,41.198792,1
-75.13546,40.31633,1
-75.334038,39.954891,1
-75.297249,40.291107,1
-75.094559,40.185059,1
-75.588005,40.203686,1
-75.676643,40.316219,1
-75.741859,40.257217,1
-75.340462,40.595551,1
-75.612679,40.801983,1
-75.280624,40.220192,1
-76.303444,40.376221,1
-75.892082,41.141186,1
-75.892128,41.794804,1
-77.041023,41.244675,1
-77.44474,41.130398,1
-75.585068,40.03299,1
-80.503197,41.240337,1
-75.357552,40.087158,1
-75.355309,40.08424,1
-75.566109,40.061287,1
-75.879517,41.019588,1
-75.099442,40.180225,1
-76.748413,39.783272,1
-77.236366,39.85849,1
-75.398079,39.826672,1
-75.125854,39.969574,1
-75.122833,40.540752,1
-75.182014,40.551277,1
,,1
-75.353378,40.177441,1
-75.590828,40.397579,1
,,1
-75.86515,40.85207,1
-75.680405,41.473076,1
-75.580666,40.039639,1
-75.557892,40.634403,1
-80.144913,40.503727,1
-75.419029,40.12521,1
-75.324654,40.311604,1
-75.616974,40.234913,1
-80.149071,42.093796,1
-75.337715,40.084377,1
,,1
-75.225441,40.668171,1
-79.687813,41.039783,1
-79.743706,40.678345,1
-75.744217,41.380375,1
-75.431038,40.159039,1
-80.125404,40.510262,1
-75.659569,40.521797,1
-80.152435,42.111519,1
-80.350853,41.978031,1
-75.557716,40.66827,1
-75.827614,40.049202,1
-76.101715,40.229385,1
-76.698502,40.197601,1
-76.590721,39.965481,1
-76.498886,40.02652,1
-75.37767,39.834385,1
-76.619682,40.121048,1
-75.792198,40.003643,1
-75.222725,39.884045,1
-76.675117,40.004795,1
-76.644951,40.996223,1
-75.576698,40.129238,1
-75.14534,40.985466,1
,,1
-75.365326,40.110531,1
-76.74305,39.833527,1
-80.145119,41.720516,1
-78.68721,41.747124,1
,,1
-75.252068,40.264469,1
-75.454475,40.541901,1
-75.382271,40.252502,1
-75.715805,41.402927,1
-76.388718,41.633114,1
-75.336433,40.464005,1
,,1
,,1
-75.741943,41.358788,1
-79.71814,40.625309,1
-79.725998,41.049526,1
-75.626167,40.584576,1
,,1
-77.504303,40.627399,1
-75.907387,40.116043,1
-75.993965,40.8284,1
-76.595558,39.770218,1
-77.195419,39.894348,1
-77.168427,39.876141,1
-75.266914,39.941502,1
-75.999069,40.522568,1
-75.291237,40.248718,1
-75.493874,40.530445,1
-76.180397,40.353939,1
-75.413353,41.11216,1
,,1
-75.226242,40.154373,1
-74.903854,40.080551,1
-78.353958,40.553593,1
-75.20475,40.370861,1
,,1
-75.920715,40.015385,1
-75.139465,39.90414,1
-76.015923,40.969421,1
-76.214111,40.778744,1
-75.139412,40.211857,1
-76.376793,41.016098,1
-75.26564,39.937862,1
-75.983315,40.550121,1
,,1
,,1
-75.085533,39.984333,1
,,1
-66.509636,18.055395,1
-66.719536,18.275705,1
-66.554451,18.448465,1
-66.545418,18.417377,1
-65.905457,18.2302,1
-66.382195,18.427486,1
,,1
-66.304047,18.410992,1
-66.179001,17.962299,1
-66.369316,18.414604,1
-66.457672,18.426939,1
-66.579506,18.431509,1
-66.226921,18.4069,1
-66.279007,18.428728,1
-66.151749,18.17013,1
-65.446442,18.142525,1
-65.917305,17.977501,1
-67.030495,18.087952,1
-67.146736,18.089567,1
-66.279739,18.299967,1
-66.693367,18.450245,1
-71.420273,41.616619,1
-71.295273,41.566875,1
-71.638451,41.997372,1
-71.430611,41.927006,1
-71.578941,41.999199,1
-71.52327,41.803677,1
-71.497536,41.476353,1
-71.578957,41.914028,1
-71.707573,41.681919,1
-71.563576,41.996998,1
-71.577568,41.90287,1
-71.54261,41.488888,1
-71.485352,41.858105,1
-81.91626,33.485111,1
-80.673317,32.345055,1
-82.210014,34.696285,1
-81.027702,33.978558,1
-82.237648,34.760445,1
-82.718666,34.895672,1
-81.362091,33.22739,1
-82.425797,34.884888,1
-79.95079,32.837856,1
,,1
-80.740273,32.465477,1
-81.00309,34.122986,1
-80.735489,32.40379,1
-79.836868,34.523708,1
-81.230827,32.974689,1
-82.168289,34.935696,1
-80.688454,32.423229,1
-79.994492,32.870804,1
,,1
,,1
-81.611839,35.10664,1
,,1
-80.240891,32.730991,1
-81.066666,33.885429,1
-82.256332,34.774483,1
-82.220406,34.93697,1
-82.484451,34.977886,1
-81.019318,34.950356,1
,,1
-80.902298,34.848465,1
-79.91317,34.696144,1
-82.316147,33.910847,1
-103.08605,44.153416,1
-96.791718,43.543991,1
,,1
,,1
-88.62516,35.894844,1
-84.245239,35.970577,1
-89.987831,35.087193,1
-88.83316,35.611027,1
-89.689125,35.041531,1
,,1
-87.759766,35.318413,1
-89.543945,35.049042,1
-83.92688,35.92046,1
-89.658051,35.300556,1
-89.975739,35.188622,1
-88.966705,35.387047,1
-87.385269,35.219059,1
-89.613243,35.337318,1
-86.784561,35.458969,1
-85.242065,35.101536,1
,,1
-84.546204,35.929855,1
-89.945091,35.115234,1
-89.686501,35.044968,1
-89.653648,35.042393,1
-89.116722,35.776142,1
-85.303429,35.002853,1
-89.749725,35.164059,1
-97.509727,27.815395,1
,,1
-100.80457,36.400291,1
-102.42858,31.918837,1
-93.949524,29.974949,1
,,1
-94.169441,32.666348,1
-94.208786,33.460171,1
-97.445869,32.77116,1
-94.710228,32.442162,1
-96.273819,32.734184,1
-94.052238,33.40551,1
-95.333511,29.768221,1
-95.407967,30.322308,1
-93.983902,30.933901,1
,,1
-93.994034,30.908022,1
-93.814003,30.052279,1
,,1
-94.068619,32.473118,1
-94.945847,29.358376,1
-96.119484,30.186001,1
-97.438957,31.052269,1
-93.866623,29.96769,1
-96.873901,32.778809,1
-97.179443,27.860884,1
-95.201447,29.568922,1
,,1
-96.935791,32.74675,1
-96.075546,33.139442,1
-95.093071,29.876476,1
,,1
-95.065483,29.817266,1
-94.047585,33.420643,1
-95.20076,29.571547,1
-94.954636,29.362282,1
-102.38834,31.892992,1
-97.326401,32.71833,1
-95.450439,30.33676,1
-95.181801,29.630199,1
-95.249878,29.661249,1
-95.35054,29.803488,1
-93.869537,29.991188,1
-99.828018,28.678751,1
-94.925117,29.350765,1
-102.40378,31.880924,1
-95.398315,29.67951,1
-95.35054,29.803488,1
-94.782921,30.058382,1
-96.963295,32.750355,1
-95.559731,29.721085,1
-96.769295,32.688019,1
-95.584801,29.94224,1
-97.52076,32.921276,1
-98.618576,29.49515,1
,,1
,,1
-101.85395,34.745003,1
-97.678215,32.745033,1
-95.219978,29.715567,1
-102.50957,33.602684,1
-111.84505,40.880463,1
-111.89218,40.879536,1
,,1
-112.35891,40.453411,1
-111.99881,41.116978,1
-112.28808,40.640488,1
,,1
-111.98956,41.244457,1
-111.91115,40.728508,1
-112.06679,40.725548,1
-111.91018,40.632584,1
-111.9183,40.803143,1
-112.30313,40.568462,1
-111.92258,40.780167,1
-109.33749,37.869682,1
-111.90836,40.769718,1
-111.93906,40.747379,1
-111.91017,40.627785,1
-111.89124,40.656158,1
,,1
-111.89107,40.754059,1
,,1
-111.88596,40.874695,1
,,1
-77.293114,38.521488,1
-76.326065,36.794735,1
,,1
,,1
-77.423088,37.382267,1
-76.315781,36.795784,1
-76.143784,36.905529,1
-76.307838,36.925591,1
-76.597191,37.130322,1
-77.075623,38.339798,1
-76.548355,37.235584,1
-76.556602,36.856133,1
-78.791542,38.03532,1
-81.776489,36.887444,1
,,1
-76.877121,38.146667,1
-77.414772,37.416653,1
-77.999527,38.466454,1
-78.207428,38.932583,1
-77.504089,37.635586,1
-79.853691,37.804348,1
-78.509056,37.510601,1
-76.425377,36.881336,1
,,1
-76.304214,36.826199,1
-80.079735,37.283855,1
-79.403328,36.678883,1
-79.018562,37.718735,1
-76.461433,37.182396,1
-80.062599,37.256802,1
-77.428009,39.054073,1
-78.398216,39.116096,1
-76.588951,36.736553,1
-76.299629,36.805923,1
-76.308304,36.811314,1
-64.749184,17.727013,1
,,1
-73.2481,42.877834,1
-72.468864,43.268448,1
-73.085197,42.87431,1
-73.188881,42.88982,1
-73.274643,42.806915,1
-73.120918,44.452229,1
-72.450737,43.19186,1
-71.965904,44.557697,1
-73.21582,44.479797,1
-71.987488,44.529823,1
-73.199814,42.91835,1
,,1
-72.346664,43.835419,1
-122.90507,47.002171,1
,,1
-122.62578,47.701565,1
-119.28374,46.236675,1
-122.66496,45.662502,1
,,1
-119.28374,46.236675,1
,,1
-119.28374,46.236675,1
,,1
-119.28374,46.236675,1
,,1
,,1
-121.94076,45.642822,1
-122.62099,48.295841,1
,,1
,,1
,,1
-122.5493,47.563744,1
,,1
-117.41116,47.671726,1
-117.3833,47.752491,1
-117.36299,47.729218,1
-120.49442,46.570484,1
-117.34557,47.671894,1
-122.51649,48.766575,1
-122.73129,45.70039,1
-122.37083,47.581604,1
-122.50076,47.615681,1
-122.19854,47.488514,1
-122.24361,47.426651,1
-122.62306,45.677452,1
-122.34468,48.919582,1
-120.50954,46.572113,1
-122.51353,47.143932,1
-122.6454,45.621895,1
-122.96944,46.658054,1
-122.28148,47.093807,1
-117.19567,47.562019,1
,,1
-117.48804,47.72065,1
,,1
-117.13217,47.663876,1
-122.29784,47.380394,1
-122.19997,47.532139,1
,,1
,,1
-122.34131,47.57029,1
-122.44707,45.758987,1
,,1
,,1
-122.49392,47.119961,1
-122.35299,48.890499,1
-122.96031,46.702541,1
,,1
-117.19685,47.691422,1
-117.37347,47.687695,1
-119.32357,47.189713,1
-122.62424,45.622211,1
-122.64657,45.638409,1
-122.36292,47.573036,1
,,1
-122.64215,47.577286,1
,,1
-122.93441,46.619789,1
-88.015625,44.464985,1
-89.008408,42.704391,1
-88.069923,42.933018,1
-88.064148,43.187046,1
-87.780014,43.740036,1
-88.521889,43.214569,1
-92.43364,45.778053,1
-90.820564,43.93528,1
-91.454483,44.862942,1
-88.041336,43.174404,1
-90.353806,45.148655,1
,,1
,,1
-88.06414,43.180916,1
-89.358444,43.032837,1
-88.428291,44.255547,1
-87.864685,42.842422,1
-89.187439,42.907959,1
-89.886482,43.517715,1
-88.874229,43.870506,1
-90.381119,44.028324,1
-90.433273,44.01569,1
,,1
-89.575447,43.094631,1
,,1
-89.348198,42.949753,1
-89.008408,42.704391,1
-90.381119,44.028324,1
-91.48056,44.774288,1
-88.625557,42.629745,1
,,1
,,1
-91.335617,43.955647,1
-90.039879,44.847992,1
-89.205666,42.922234,1
-87.949501,42.922352,1
-87.841553,44.127739,1
,,1
,,1
-87.730362,43.733116,1
-90.315964,44.851627,1
-87.982063,43.290104,1
-90.881683,46.594627,1
-88.075523,44.439098,1
-78.816528,39.547043,1
-80.11039,39.491863,1
-79.976089,39.617546,1
-80.747147,39.917324,1
-81.845619,38.427959,1
-80.121834,39.499405,1
,,1
-82.137955,38.839184,1
176.07272,-37.697323,1
-81.539337,39.341648,1
-80.930176,39.605862,1
-80.354294,39.297215,1
-81.760704,38.948162,1
-104.83894,41.146172,1
-105.59841,41.287605,1
,,1
-165.40588,64.50087,0
-149.84302,61.144978,0
,,0
-147.5435,64.820251,0
-147.69357,64.843758,0
-147.73338,64.813507,0
,,0
-165.40588,64.50087,0
-165.42104,64.523834,0
-165.40588,64.50087,0
-165.42104,64.523834,0
-165.40588,64.50087,0
,,0
-143.6113,70.124924,0
,,0
,,0
,,0
-148.43549,70.212257,0
-151.17114,60.469242,0
,,0
-165.40588,64.50087,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
-143.6113,70.124924,0
,,0
-165.40588,64.50087,0
-165.40588,64.50087,0
-165.43236,64.501183,0
-165.40588,64.50087,0
,,0
,,0
,,0
-160.69305,55.69688,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
-149.81125,61.203449,0
,,0
-149.87602,61.21854,0
-149.87602,61.21854,0
,,0
,,0
-147.51559,64.927307,0
-161.80981,60.791271,0
-161.80981,60.791271,0
,,0
,,0
-149.81125,61.203449,0
-135.44331,59.230206,0
,,0
,,0
,,0
,,0
-149.54555,61.318821,0
,,0
,,0
,,0
-139.7442,59.553791,0
-149.54555,61.318821,0
,,0
,,0
,,0
,,0
-151.07967,60.477768,0
,,0
-143.40712,63.3633,0
,,0
,,0
,,0
-135.33572,57.060371,0
-135.33572,57.060371,0
,,0
,,0
,,0
,,0
,,0
,,0
-135.33572,57.060371,0
-151.27003,60.522865,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
-170.28365,57.12112,0
,,0
,,0
,,0
-141.20441,64.785332,0
-151.1385,60.765888,0
,,0
,,0
-149.88467,61.153629,0
-145.45529,62.154335,0
,,0
-135.33572,57.060371,0
,,0
,,0
-151.5381,59.642105,0
-135.76782,58.452038,0
,,0
-149.10039,64.563248,0
,,0
,,0
,,0
-149.81621,61.55349,0
-135.70508,58.421299,0
,,0
-156.83847,64.747009,0
,,0
-157.4173,70.48188,0
-149.44225,60.100128,0
,,0
,,0
,,0
,,0
-135.44331,59.230206,0
,,0
-145.84811,63.787601,0
-135.4445,59.270241,0
-145.79201,64.136497,0
-132.95367,56.808548,0
,,0
,,0
-134.58853,58.371761,0
-146.03824,63.046059,0
,,0
,,0
-148.43549,70.212257,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
-139.66803,59.510098,0
-145.24634,66.572418,0
,,0
-151.24509,60.564575,0
-143.6113,70.124924,0
-147.88127,64.814865,0
,,0
,,0
,,0
-147.85028,64.828499,0
-149.86649,61.224953,0
-149.88367,61.118282,0
-134.64587,58.386898,0
-159.54376,61.580917,0
-153.28827,57.213673,0
,,0
-163.13069,65.897621,0
-163.27779,67.067352,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
-135.33572,57.060371,0
-149.8902,61.231895,0
,,0
-147.22589,63.038548,0
,,0
-162.60297,66.895218,0
,,0
,,0
-146.35056,61.129932,0
,,0
,,0
,,0
,,0
-165.44456,64.510788,0
-162.71992,55.204212,0
,,0
-147.65648,64.851357,0
-132.57054,55.697037,0
,,0
,,0
-149.09587,64.563499,0
-148.82436,63.67207,0
,,0
-165.40588,64.50087,0
,,0
,,0
,,0
-149.98195,61.174141,0
,,0
,,0
-149.80855,61.244164,0
-145.75867,60.541683,0
-156.75307,71.298927,0
-150.09981,62.319466,0
-145.72099,63.973,0
-143.6113,70.124924,0
,,0
,,0
,,0
,,0
-131.54199,55.293953,0
,,0
-151.19539,61.966114,0
-151.24509,60.564575,0
-145.01491,60.464314,0
-152.30798,63.885632,0
,,0
,,0
-160.79289,63.881805,0
-143.6113,70.124924,0
-150.3436,60.470257,0
,,0
-161.60228,60.845802,0
,,0
,,0
,,0
,,0
-152.39839,57.797935,0
-134.59076,58.366447,0
-149.7782,61.226341,0
,,0
,,0
,,0
,,0
-151.24509,60.564575,0
-147.34621,64.735085,0
-149.89589,61.161579,0
-149.7957,61.226139,0
-131.78731,55.428524,0
-135.2515,57.03318,0
-151.27197,60.551178,0
-149.87852,61.115719,0
-147.67162,64.820168,0
-147.72255,64.846275,0
-149.85837,61.162792,0
-147.74481,64.820114,0
-149.86783,61.207684,0
-165.40588,64.50087,0
-151.52339,59.641968,0
-149.86432,61.12476,0
-147.70499,64.840729,0
-147.71428,64.828072,0
-147.71375,64.826942,0
-151.27197,60.551178,0
-147.76172,64.851921,0
-146.27628,61.085838,0
-149.98192,61.173744,0
,,0
-149.82896,61.218437,0
-149.83411,61.188148,0
-135.33572,57.060371,0
-135.31319,59.459377,0
-149.88971,61.190716,0
-151.24243,60.737278,0
-134.59468,58.376316,0
-147.73769,64.818558,0
-147.56151,64.809227,0
-147.67162,64.820168,0
,,0
,,0
-147.72615,64.843658,0
-134.64471,58.386536,0
-149.83839,61.207775,0
,,0
-147.72615,64.843658,0
,,0
-149.84842,61.2141,0
-145.81572,66.274071,0
,,0
,,0
-165.40588,64.50087,0
,,0
-143.6113,70.124924,0
-151.27197,60.551178,0
,,0
-151.29106,60.574478,0
-149.9169,61.189838,0
-149.9167,61.172455,0
,,0
,,0
-150.75598,60.536797,0
-165.40588,64.50087,0
-152.58929,57.706635,0
-148.67479,60.775925,0
-134.40154,58.307365,0
-149.46579,61.408066,0
-150.75562,60.536747,0
-149.85255,61.223427,0
-151.48242,59.709362,0
-151.17952,60.487812,0
-151.24509,60.564575,0
-147.74973,64.846916,0
-149.87906,61.221504,0
-149.12744,61.599525,0
-152.25348,57.617451,0
-152.25348,57.617451,0
-147.71829,64.852455,0
-151.15768,60.567268,0
-147.50169,65.034004,0
-150.19139,67.255417,0
,,0
,,0
-141.873,62.963295,0
-152.49832,57.759201,0
,,0
-147.71375,64.826942,0
,,0
-149.93535,61.193073,0
-135.33572,57.060371,0
-135.33572,57.060371,0
-133.09076,55.552975,0
-147.5435,64.797249,0
,,0
-165.40588,64.50087,0
-134.34407,58.269608,0
-134.40154,58.307365,0
-134.34407,58.269608,0
-134.40047,58.279537,0
-152.09198,65.173401,0
,,0
-139.66803,59.510098,0
,,0
,,0
-149.44145,61.583408,0
-151.83141,59.779652,0
-149.7789,61.19532,0
,,0
-161.0377,66.833656,0
,,0
,,0
,,0
-145.75867,60.541683,0
,,0
-147.71555,64.829872,0
-151.16982,60.568874,0
-150.85294,60.516632,0
,,0
-147.71375,64.826942,0
-134.60616,58.365997,0
,,0
,,0
-149.87598,61.131226,0
,,0
-149.81897,61.144691,0
-149.80846,61.162724,0
-146.34683,61.130852,0
,,0
-147.71544,64.817146,0
-152.40646,57.809402,0
,,0
-150.73592,60.495094,0
-147.7906,64.827377,0
-149.04764,61.499439,0
-151.83141,59.779652,0
-149.77339,61.179184,0
-141.873,62.963295,0
-149.08533,70.142509,0
,,0
-131.7883,55.472279,0
-134.56075,57.489605,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
-146.34683,61.130852,0
,,0
,,0
,,0
-146.69507,60.883617,0
-146.69507,60.883617,0
-133.1991,55.882912,0
-132.52321,55.687939,0
-131.6808,55.355049,0
-135.44202,59.229565,0
,,0
-149.4157,60.130337,0
,,0
-174.07936,52.226944,0
,,0
,,0
,,0
,,0
,,0
,,0
-135.4476,58.114174,0
-149.51605,60.991142,0
,,0
-134.51566,58.359222,0
-149.11978,61.631844,0
,,0
-134.51566,58.359222,0
-135.70508,58.421299,0
,,0
,,0
,,0
-161.80981,60.791271,0
-149.45033,61.565929,0
,,0
,,0
-151.30121,60.730267,0
,,0
-149.41608,60.143902,0
,,0
-132.95367,56.808548,0
,,0
,,0
,,0
-135.45166,59.2355,0
,,0
-135.4476,58.114174,0
,,0
,,0
,,0
-131.6808,55.355049,0
,,0
,,0
-132.52321,55.687939,0
,,0
,,0
,,0
,,0
-135.33572,57.060371,0
-131.6808,55.355049,0
,,0
-145.75867,60.541683,0
,,0
,,0
-149.34618,60.086033,0
-160.95239,61.107769,0
,,0
-132.79834,56.001652,0
-149.70189,61.255836,0
,,0
,,0
,,0
,,0
,,0
-165.40588,64.50087,0
-147.68044,64.845695,0
-149.87177,61.13026,0
-149.85878,61.223164,0
-149.87045,61.218578,0
-149.95161,61.158051,0
-149.87839,61.217541,0
,,0
-147.73434,64.847061,0
-148.75795,69.936661,0
,,0
-134.58167,58.37159,0
-132.52321,55.687939,0
,,0
-134.38467,58.275982,0
-134.64455,58.382217,0
-147.71541,64.836731,0
-150.99149,70.21936,0
-145.41818,62.052086,0
-147.71375,64.826942,0
-146.24345,61.130833,0
-151.2458,60.563938,0
-158.49841,59.049034,0
-145.75867,60.541683,0
-156.65457,58.676216,0
-151.22559,60.566433,0
,,0
-158.11563,61.873936,0
-147.72267,64.858986,0
,,0
-147.69983,64.849617,0
-147.72169,64.843292,0
-147.87263,64.843468,0
-147.73589,64.840439,0
-147.7137,64.826668,0
-147.80319,64.836357,0
-147.8111,64.855896,0
-147.80946,64.837021,0
-147.808,64.837021,0
-139.67218,59.507744,0
,,0
-79.148338,38.987633,0
-132.92957,56.805798,0
,,0
-161.84244,60.782677,0
-162.71851,55.202614,0
,,0
,,0
,,0
-149.91254,61.197483,0
-149.22832,61.540977,0
-142.89293,61.442867,0
,,0
-149.89958,61.218395,0
-149.84334,61.224205,0
-149.83566,61.180763,0
-149.83435,61.137383,0
-149.89406,61.144024,0
-149.77866,61.22184,0
-149.88281,61.19833,0
